val_index,train_index,checkpoint,loss_type,lr,score
VAL_AGG,6074,checkpoint_epoch010.pt,train,0.0001,0.0015163421630859375
VAL_AGG,3679,checkpoint_epoch010.pt,train,0.0001,0.0015163421630859375
VAL_AGG,2955,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,9696,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,5572,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,3827,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,9519,checkpoint_epoch010.pt,train,0.0001,0.0013036727905273438
VAL_AGG,3399,checkpoint_epoch010.pt,train,0.0001,0.0013036727905273438
VAL_AGG,4401,checkpoint_epoch010.pt,train,0.0001,0.0013036727905273438
VAL_AGG,2245,checkpoint_epoch010.pt,train,0.0001,0.0013036727905273438
VAL_AGG,590,checkpoint_epoch010.pt,train,0.0001,0.0017175674438476562
VAL_AGG,9107,checkpoint_epoch010.pt,train,0.0001,0.0017175674438476562
VAL_AGG,7170,checkpoint_epoch010.pt,train,0.0001,0.0017175674438476562
VAL_AGG,5035,checkpoint_epoch010.pt,train,0.0001,0.0017175674438476562
VAL_AGG,7080,checkpoint_epoch010.pt,train,0.0001,0.0018606185913085938
VAL_AGG,3819,checkpoint_epoch010.pt,train,0.0001,0.0018606185913085938
VAL_AGG,5547,checkpoint_epoch010.pt,train,0.0001,0.0018606185913085938
VAL_AGG,5456,checkpoint_epoch010.pt,train,0.0001,0.0018606185913085938
VAL_AGG,1488,checkpoint_epoch010.pt,train,0.0001,0.00106048583984375
VAL_AGG,2517,checkpoint_epoch010.pt,train,0.0001,0.00106048583984375
VAL_AGG,733,checkpoint_epoch010.pt,train,0.0001,0.00106048583984375
VAL_AGG,8927,checkpoint_epoch010.pt,train,0.0001,0.00106048583984375
VAL_AGG,2870,checkpoint_epoch010.pt,train,0.0001,0.0017080307006835938
VAL_AGG,3118,checkpoint_epoch010.pt,train,0.0001,0.0017080307006835938
VAL_AGG,7881,checkpoint_epoch010.pt,train,0.0001,0.0017080307006835938
VAL_AGG,6661,checkpoint_epoch010.pt,train,0.0001,0.0017080307006835938
VAL_AGG,1156,checkpoint_epoch010.pt,train,0.0001,0.0018033981323242188
VAL_AGG,7195,checkpoint_epoch010.pt,train,0.0001,0.0018033981323242188
VAL_AGG,6847,checkpoint_epoch010.pt,train,0.0001,0.0018033981323242188
VAL_AGG,3898,checkpoint_epoch010.pt,train,0.0001,0.0018033981323242188
VAL_AGG,562,checkpoint_epoch010.pt,train,0.0001,0.00115203857421875
VAL_AGG,3307,checkpoint_epoch010.pt,train,0.0001,0.00115203857421875
VAL_AGG,532,checkpoint_epoch010.pt,train,0.0001,0.00115203857421875
VAL_AGG,937,checkpoint_epoch010.pt,train,0.0001,0.00115203857421875
VAL_AGG,7812,checkpoint_epoch010.pt,train,0.0001,0.0010738372802734375
VAL_AGG,9702,checkpoint_epoch010.pt,train,0.0001,0.0010738372802734375
VAL_AGG,9391,checkpoint_epoch010.pt,train,0.0001,0.0010738372802734375
VAL_AGG,1683,checkpoint_epoch010.pt,train,0.0001,0.0010738372802734375
VAL_AGG,9968,checkpoint_epoch010.pt,train,0.0001,0.0010232925415039062
VAL_AGG,8983,checkpoint_epoch010.pt,train,0.0001,0.0010232925415039062
VAL_AGG,1731,checkpoint_epoch010.pt,train,0.0001,0.0010232925415039062
VAL_AGG,8089,checkpoint_epoch010.pt,train,0.0001,0.0010232925415039062
VAL_AGG,5515,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,4343,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,6143,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,8388,checkpoint_epoch010.pt,train,0.0001,0.0014410018920898438
VAL_AGG,9214,checkpoint_epoch010.pt,train,0.0001,0.0015516281127929688
VAL_AGG,9485,checkpoint_epoch010.pt,train,0.0001,0.0015516281127929688
VAL_AGG,5471,checkpoint_epoch010.pt,train,0.0001,0.0015516281127929688
VAL_AGG,3755,checkpoint_epoch010.pt,train,0.0001,0.0015516281127929688
VAL_AGG,9308,checkpoint_epoch010.pt,train,0.0001,0.0012159347534179688
VAL_AGG,6162,checkpoint_epoch010.pt,train,0.0001,0.0012159347534179688
VAL_AGG,487,checkpoint_epoch010.pt,train,0.0001,0.0012159347534179688
VAL_AGG,542,checkpoint_epoch010.pt,train,0.0001,0.0012159347534179688
VAL_AGG,7935,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,9294,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,3316,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,5272,checkpoint_epoch010.pt,train,0.0001,0.0013074874877929688
VAL_AGG,3482,checkpoint_epoch010.pt,train,0.0001,0.0013647079467773438
VAL_AGG,1807,checkpoint_epoch010.pt,train,0.0001,0.0013647079467773438
VAL_AGG,5920,checkpoint_epoch010.pt,train,0.0001,0.0013647079467773438
VAL_AGG,3350,checkpoint_epoch010.pt,train,0.0001,0.0013647079467773438
VAL_AGG,1183,checkpoint_epoch010.pt,train,0.0001,0.001201629638671875
VAL_AGG,9961,checkpoint_epoch010.pt,train,0.0001,0.001201629638671875
VAL_AGG,1310,checkpoint_epoch010.pt,train,0.0001,0.001201629638671875
VAL_AGG,4076,checkpoint_epoch010.pt,train,0.0001,0.001201629638671875
VAL_AGG,6013,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,3334,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,2189,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,3060,checkpoint_epoch010.pt,train,0.0001,0.001415252685546875
VAL_AGG,5980,checkpoint_epoch010.pt,train,0.0001,0.0014019012451171875
VAL_AGG,10236,checkpoint_epoch010.pt,train,0.0001,0.0014019012451171875
VAL_AGG,2227,checkpoint_epoch010.pt,train,0.0001,0.0014019012451171875
VAL_AGG,4913,checkpoint_epoch010.pt,train,0.0001,0.0014019012451171875
VAL_AGG,10062,checkpoint_epoch010.pt,train,0.0001,0.0015773773193359375
VAL_AGG,2377,checkpoint_epoch010.pt,train,0.0001,0.0015773773193359375
VAL_AGG,6978,checkpoint_epoch010.pt,train,0.0001,0.0015773773193359375
VAL_AGG,5718,checkpoint_epoch010.pt,train,0.0001,0.0015773773193359375
VAL_AGG,2465,checkpoint_epoch010.pt,train,0.0001,0.0015039443969726562
VAL_AGG,3088,checkpoint_epoch010.pt,train,0.0001,0.0015039443969726562
VAL_AGG,5215,checkpoint_epoch010.pt,train,0.0001,0.0015039443969726562
VAL_AGG,2507,checkpoint_epoch010.pt,train,0.0001,0.0015039443969726562
VAL_AGG,3859,checkpoint_epoch010.pt,train,0.0001,0.0014982223510742188
VAL_AGG,8692,checkpoint_epoch010.pt,train,0.0001,0.0014982223510742188
VAL_AGG,4974,checkpoint_epoch010.pt,train,0.0001,0.0014982223510742188
