token_id,count,acc
1562,15,0.0
1563,22,0.0
1564,6,0.0
1565,16,0.0
1566,6,0.0
1567,13,0.0
1568,21,0.0
1569,16,0.0
1570,23,0.0
1571,15,0.0
1572,27,0.0
1573,23,0.0
1574,4,0.0
1575,12,0.0
1576,6,0.0
1577,3,0.0
1578,17,0.0
1580,12,0.0
1581,27,0.0
1582,11,0.0
1583,23,0.0
1584,19,0.0
1585,32,0.0
1586,8,0.0
1587,6,0.0
1588,29,0.0
1589,14,0.0
1590,14,0.0
1591,9,0.0
1592,20,0.0
1593,29,0.0
1594,16,0.0
1595,24,0.0
1596,23,0.0
1597,8,0.0
1598,20,0.0
1599,14,0.0
1600,24,0.0
1601,6,0.0
1602,6,0.0
1603,18,0.0
1604,15,0.0
1605,21,0.047619047619047616
1606,16,0.0
1607,16,0.0
1608,15,0.0
1609,14,0.0
1610,8,0.0
1611,9,0.0
1612,19,0.0
1613,37,0.0
1614,25,0.0
1615,17,0.0
1616,17,0.0
1617,19,0.0
1618,15,0.0
1619,31,0.0
1620,17,0.0
1621,27,0.0
1622,4,0.0
1623,19,0.0
1624,25,0.0
1625,18,0.0
1626,17,0.0
1627,15,0.0
1628,5,0.0
1629,20,0.0
1630,13,0.0
1631,24,0.0
1632,15,0.0
1633,25,0.0
1634,32,0.0
1635,28,0.0
1636,22,0.0
1637,28,0.0
1638,20,0.0
1639,19,0.0
1640,9,0.0
1641,18,0.0
1642,21,0.0
1643,14,0.0
1644,21,0.0
1645,11,0.0
1646,16,0.0
1647,15,0.0
1648,1,0.0
1649,30,0.0
1650,22,0.0
1651,21,0.14285714285714285
1652,5,0.0
1653,27,0.0
1654,29,0.0
1655,21,0.0
1656,16,0.0
1657,19,0.0
1658,7,0.0
1659,23,0.0
1660,30,0.03333333333333333
1661,23,0.0
1662,12,0.0
1663,16,0.0
1664,22,0.0
1665,10,0.0
1666,9,0.0
1667,22,0.0
1668,4,0.0
1669,17,0.0
1670,16,0.0
1671,17,0.0
1672,15,0.0
1673,14,0.0
1674,29,0.0
1675,18,0.0
1676,28,0.0
1677,16,0.0
1678,34,0.0
1679,33,0.030303030303030304
1680,24,0.0
1681,33,0.0
1682,7,0.0
1683,8,0.0
1684,13,0.0
1685,24,0.0
1686,12,0.0
1687,28,0.0
1688,25,0.0
1689,40,0.0
1690,20,0.0
1691,22,0.0
1692,16,0.0
1693,24,0.0
1694,15,0.0
1695,22,0.0
1696,25,0.0
1697,14,0.0
1698,22,0.0
1699,13,0.0
1700,22,0.0
1701,22,0.0
1702,18,0.0
1703,24,0.0
1704,2,0.0
1705,4,0.0
1706,19,0.0
1707,6,0.0
1708,16,0.0
1709,16,0.0
1710,29,0.0
1711,23,0.0
1712,12,0.0
1713,22,0.0
1714,11,0.0
1715,26,0.15384615384615385
1716,5,0.0
1717,25,0.0
1718,33,0.0
1719,17,0.0
1720,12,0.0
1721,8,0.0
1722,22,0.0
1723,12,0.0
1724,15,0.0
1725,11,0.0
1726,12,0.0
1727,22,0.0
1728,17,0.0
1729,15,0.0
1730,22,0.0
1731,19,0.0
1732,31,0.0
1733,9,0.0
1734,15,0.0
1735,16,0.0
1736,14,0.0
1737,13,0.0
1738,12,0.0
1739,9,0.0
1740,44,0.18181818181818182
1741,22,0.0
1742,17,0.0
1743,14,0.0
1744,16,0.0
1745,7,0.0
1746,10,0.0
1747,18,0.0
1748,22,0.0
1749,11,0.0
1750,29,0.10344827586206896
1751,17,0.0
1752,19,0.0
1753,25,0.0
1754,9,0.0
1755,29,0.0
1756,20,0.0
1757,24,0.0
1758,18,0.0
1759,32,0.0
1760,25,0.0
1761,33,0.09090909090909091
1762,10,0.0
1763,18,0.0
1764,22,0.0
1765,17,0.0
1766,13,0.0
1767,12,0.0
1768,30,0.03333333333333333
1769,27,0.0
1770,6,0.0
1771,7,0.0
1772,17,0.0
1773,22,0.0
1774,24,0.0
1775,16,0.0
1776,15,0.0
1777,23,0.0
1778,16,0.0
1779,12,0.0
1780,10,0.0
1781,17,0.0
1782,21,0.0
1783,27,0.0
1784,16,0.0
1785,15,0.0
1786,18,0.0
1787,16,0.0
1788,10,0.0
1789,24,0.0
1790,27,0.0
1791,28,0.0
1792,12,0.0
1793,6,0.0
1794,22,0.0
1795,9,0.0
1796,27,0.0
1797,20,0.0
1798,13,0.0
1799,12,0.0
1800,31,0.0
1801,13,0.0
1802,20,0.0
1803,6,0.0
1804,16,0.0
1805,29,0.0
1806,7,0.0
1807,29,0.0
1808,17,0.0
1809,8,0.0
1810,20,0.0
1811,13,0.0
1812,27,0.0
1813,18,0.0
1814,24,0.041666666666666664
1815,14,0.0
1816,15,0.0
1817,14,0.0
1818,14,0.0
1819,11,0.0
