token_id,count,margin_on_mean,margin_off_mean,delta_margin_mean
252,33,0.030471951390306156,0.04762372013294336,1.9830155517115737
253,20,0.014466779213398695,0.023910298570990564,2.7583258152008057
254,2,0.0038402583450078964,0.011049693450331688,3.0286426544189453
256,2,0.0041223871521651745,0.0056097861379384995,3.000664472579956
257,17,0.11318609556731056,0.05359948163523393,2.843656483818503
258,11,0.017406711270186035,0.03598381849852475,2.41259596564553
260,19,0.04326747004923068,0.041622033636820946,2.201473461954217
261,4,0.024219991639256477,0.02747289463877678,3.159738540649414
262,2,0.0018875361420214176,0.02362516149878502,4.198270559310913
263,6,0.014856811923285326,0.01757798157632351,2.9257149696350098
264,2,0.0006022397428750992,0.0037102550268173218,3.5039724111557007
265,6,0.050874932358662285,0.19734268387158713,3.781280040740967
267,38,0.185365008680444,0.1510007083415985,1.9645054089395624
268,24,0.03202513620878259,0.05710896523669362,3.6810388962427774
269,41,0.022432922590069654,0.02001157003204997,3.732117908756907
270,15,0.013929072519143422,0.02692624715467294,2.040091625849406
271,12,0.02132982776189844,0.020432384684681892,1.6429762442906697
272,3,0.004469170545538266,0.0027718146642049155,2.2227882544199624
273,4,0.00782346143387258,0.015283112414181232,3.8392493724823
274,15,0.09180023024479549,0.03829153055946032,3.171475887298584
275,1,0.0006635440513491631,0.00886604655534029,1.819833517074585
276,19,0.02002918558489335,0.03255984530245003,3.2441985983597603
277,8,0.010431832051835954,0.02399354614317417,2.349456697702408
279,2,0.008479482494294643,0.012981923297047615,3.702277183532715
280,6,0.02753836444268624,0.03313992110391458,3.055275479952494
281,68,0.16397210079080918,0.0950460837167852,3.0539499170639934
282,8,0.009589805733412504,0.01711215521208942,3.2666003704071045
285,1,0.6207675337791443,0.8195393681526184,0.8066620826721191
286,9,0.008119322256081633,0.030576729112201266,2.662540806664361
288,54,0.17518019262287352,0.16994529134697384,3.8926533416465476
289,26,0.028531792716911204,0.019164229528262064,2.4253801565903883
290,7,0.006998704480273383,0.024757338953869685,4.447746004377093
291,15,0.019516607125600178,0.0520681361357371,3.051618305842082
292,8,0.02663874952122569,0.017794158775359392,3.3231614232063293
293,11,0.005508523857729001,0.017905115403912285,2.4310584285042505
294,7,0.01749217603355646,0.03205336523907525,3.429049151284354
295,4,0.005463868845254183,0.01965378737077117,1.871444582939148
296,10,0.016914906352758406,0.02274699080735445,3.671307373046875
