token_id,count,acc
1226,25,0.12
1228,21,0.047619047619047616
1229,11,0.36363636363636365
1230,11,0.0
1231,6,0.16666666666666666
1232,3,0.0
1233,5,0.0
1234,8,0.0
1235,14,0.2857142857142857
1236,15,0.13333333333333333
1237,9,0.2222222222222222
1238,25,0.32
1239,14,0.14285714285714285
1240,14,0.07142857142857142
1241,30,0.3
1242,31,0.25806451612903225
1243,18,0.3333333333333333
1244,17,0.17647058823529413
1245,9,0.2222222222222222
1246,3,0.3333333333333333
1247,17,0.29411764705882354
1248,10,0.2
1249,8,0.125
1250,18,0.4444444444444444
1251,5,0.0
1252,16,0.25
1253,14,0.7142857142857143
1255,8,0.0
1256,18,0.2777777777777778
1257,9,0.1111111111111111
1258,7,0.14285714285714285
1259,31,0.0967741935483871
1260,1,0.0
1261,17,0.17647058823529413
1262,9,0.1111111111111111
1263,17,0.23529411764705882
1264,5,0.2
1265,9,0.1111111111111111
1266,11,0.18181818181818182
1267,27,0.2962962962962963
1268,3,0.0
1269,17,0.17647058823529413
1270,24,0.25
1271,1,0.0
1272,10,0.3
1273,9,0.2222222222222222
1274,12,0.0
1275,2,0.0
1276,6,0.0
1277,2,0.0
1278,30,0.23333333333333334
1279,4,0.25
1280,11,0.18181818181818182
1281,9,0.3333333333333333
1282,7,0.0
1283,17,0.29411764705882354
1284,8,0.0
1285,4,0.0
1286,17,0.11764705882352941
1287,29,0.20689655172413793
1288,10,0.4
1289,1,0.0
1290,18,0.2222222222222222
1291,8,0.25
1292,8,0.0
1293,6,0.16666666666666666
1294,3,0.3333333333333333
1295,22,0.22727272727272727
1296,20,0.15
1297,5,0.2
1298,9,0.1111111111111111
1299,17,0.29411764705882354
1300,37,0.16216216216216217
1301,4,0.25
1302,35,0.22857142857142856
1303,5,0.2
1304,11,0.0
1305,6,0.16666666666666666
1306,4,0.25
1307,2,0.0
1308,13,0.23076923076923078
1309,3,0.0
1310,30,0.2
1311,1,0.0
1312,24,0.25
1313,17,0.17647058823529413
1314,13,0.23076923076923078
1315,8,0.125
1317,4,0.25
1318,11,0.45454545454545453
1319,5,0.0
1320,22,0.3181818181818182
1321,3,0.6666666666666666
1322,11,0.09090909090909091
1323,21,0.09523809523809523
1324,14,0.21428571428571427
1325,24,0.25
1326,22,0.13636363636363635
1327,15,0.2
1328,3,0.0
1329,19,0.2631578947368421
1330,16,0.375
1331,24,0.20833333333333334
1332,19,0.15789473684210525
1333,6,0.3333333333333333
1334,2,0.0
1335,27,0.2962962962962963
1336,12,0.16666666666666666
1337,35,0.3142857142857143
1338,16,0.0625
1339,18,0.2222222222222222
1340,22,0.13636363636363635
1341,22,0.18181818181818182
1342,15,0.13333333333333333
1343,6,0.0
1344,15,0.2
1345,23,0.13043478260869565
1346,10,0.0
1347,3,0.0
1348,9,0.3333333333333333
1349,16,0.1875
1350,17,0.29411764705882354
1351,18,0.2222222222222222
1352,4,0.5
1353,19,0.10526315789473684
1354,18,0.3333333333333333
1355,16,0.375
1356,8,0.125
1357,9,0.1111111111111111
1358,12,0.25
1359,28,0.2857142857142857
1360,3,0.0
1361,8,0.125
1362,23,0.17391304347826086
1363,10,0.1
1364,20,0.3
1365,12,0.25
1366,11,0.09090909090909091
1367,1,0.0
1368,27,0.14814814814814814
1369,27,0.25925925925925924
1370,11,0.09090909090909091
1371,3,0.0
1372,14,0.5
1373,6,0.16666666666666666
1374,18,0.16666666666666666
1375,15,0.13333333333333333
1376,19,0.21052631578947367
1377,5,0.2
1378,6,0.3333333333333333
1379,19,0.15789473684210525
1380,7,0.0
1381,16,0.0
1382,24,0.125
1383,28,0.35714285714285715
1384,12,0.08333333333333333
1385,2,0.0
1386,11,0.2727272727272727
1387,14,0.14285714285714285
1388,17,0.47058823529411764
1389,17,0.17647058823529413
1390,14,0.35714285714285715
1391,4,0.0
1392,15,0.26666666666666666
1393,12,0.5
1394,19,0.10526315789473684
1395,24,0.0
1396,22,0.18181818181818182
1397,6,0.0
1398,8,0.125
1399,9,0.0
1400,21,0.047619047619047616
1401,20,0.1
1402,14,0.21428571428571427
1403,33,0.3333333333333333
1404,11,0.2727272727272727
1405,11,0.2727272727272727
1406,28,0.03571428571428571
1407,14,0.21428571428571427
1408,4,0.0
1409,18,0.16666666666666666
1410,20,0.3
1411,16,0.5
1412,15,0.2
1413,22,0.13636363636363635
1414,4,0.0
1415,26,0.19230769230769232
1416,18,0.1111111111111111
1417,15,0.13333333333333333
1418,1,0.0
1419,12,0.16666666666666666
1420,10,0.0
1421,5,0.2
1422,27,0.2962962962962963
1423,8,0.25
1424,5,0.2
1425,14,0.14285714285714285
1426,25,0.2
1427,23,0.21739130434782608
1428,8,0.25
1429,12,0.3333333333333333
1430,25,0.12
1431,10,0.0
1432,12,0.16666666666666666
1433,2,0.5
1434,16,0.1875
1435,9,0.0
1436,19,0.10526315789473684
1437,11,0.09090909090909091
1438,14,0.07142857142857142
1439,31,0.22580645161290322
1440,14,0.0
